transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
18247,57,1076,27/5/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18248,66,432,9/12/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
18249,0,1738,26/2/2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
18250,23,670,27/1/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
18251,49,847,30/8/2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
18252,75,3012,25/11/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
18253,46,2566,1/2/2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
18254,19,620,18/4/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
18255,72,509,23/5/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
18256,4,211,17/11/2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
18257,60,3294,2/2/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18258,13,1152,30/3/2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27
18259,94,1763,18/5/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
18260,2,1286,25/10/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
18261,0,429,28/6/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
18262,77,1038,15/7/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
18263,42,2771,2/11/2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.90
18264,8,2996,9/12/2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
18265,0,76,8/8/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
18266,71,2193,21/3/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
18267,54,2536,23/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
18268,66,2949,11/6/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
18269,11,2293,6/10/2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
18270,0,237,17/9/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
18271,60,328,12/8/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18272,0,2709,24/12/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
18273,26,1556,7/10/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
18274,8,885,31/8/2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13
18275,58,2491,21/4/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
18276,7,2469,9/9/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
18277,20,2372,2/7/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
18278,0,586,20/2/2017,True,Approved,,,,,1438.9,
18279,21,2703,6/9/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
18280,0,916,17/9/2017,False,Approved,,,,,966.91,
18281,85,125,10/5/2017,False,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
18282,41,2816,2/9/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
18283,43,594,30/9/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
18284,49,1154,4/1/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
18285,14,2630,19/8/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
18286,94,888,8/2/2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
18287,26,2601,16/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
18288,95,1021,24/1/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
18289,52,726,27/7/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
18290,61,2305,13/10/2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
18291,32,1049,2/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
18292,63,2818,6/6/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
18293,0,64,27/12/2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
18294,49,2273,31/7/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
18295,67,2986,13/2/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
18296,43,2034,2/10/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
18297,97,2999,8/8/2017,False,Approved,Solex,Standard,medium,large,202.62,151.96
18298,24,2489,6/4/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
18299,54,3198,24/6/2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
18300,5,2319,21/12/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
18301,15,234,4/12/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
18302,0,923,4/10/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
18303,75,733,8/6/2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
18304,31,453,23/6/2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
18305,77,3443,1/9/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
18306,3,2844,18/1/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18307,57,472,24/9/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18308,23,267,17/6/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
18309,23,2149,31/5/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
18310,22,1256,28/3/2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
18311,0,301,28/9/2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
18312,77,402,3/10/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
18313,52,2891,29/10/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
18314,26,2880,25/3/2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
18315,72,208,3/12/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
18316,90,3416,9/6/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
18317,60,3247,3/10/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18318,28,116,25/5/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
18319,65,1842,28/1/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
18320,31,900,18/12/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
18321,2,1306,14/6/2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
18322,11,2912,24/7/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
18323,92,376,17/11/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
18324,0,2387,1/7/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
18325,65,2892,3/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
18326,25,964,29/12/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
18327,24,2351,4/3/2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
18328,55,1687,3/2/2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
18329,83,753,15/12/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
18330,23,1279,27/4/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
18331,71,2464,20/6/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
18332,6,107,28/5/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
18333,50,759,9/5/2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
18334,52,917,11/11/2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
18335,16,134,7/2/2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
18336,95,2958,4/6/2017,,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
18337,86,1037,4/10/2017,True,Cancelled,OHM Cycles,Standard,medium,medium,235.63,125.07
18338,72,361,29/3/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
18339,20,142,22/2/2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
18340,45,1669,11/10/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
18341,51,2344,13/11/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
18342,45,3022,29/11/2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
18343,100,2475,30/7/2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
18344,74,2364,25/6/2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
18345,0,3359,6/6/2017,False,Approved,,,,,918.43,
18346,92,2150,27/9/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
18347,87,2465,19/12/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.40
18348,47,1302,10/1/2017,True,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
18349,60,3442,10/6/2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18350,29,390,15/6/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
18351,47,3306,1/10/2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
18352,57,3117,5/3/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18353,23,2678,8/9/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
18354,37,841,16/3/2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
18355,96,338,7/3/2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
18356,6,1050,27/7/2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
18357,0,2559,31/1/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
18358,33,856,14/12/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
18359,77,1371,18/2/2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
18360,23,2372,29/4/2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
18361,0,2589,9/7/2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
18362,64,1597,4/3/2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
18363,65,1394,12/7/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
18364,0,1217,30/11/2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.90
18365,90,1931,7/12/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
18366,31,340,5/10/2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
18367,100,256,3/12/2017,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
18368,24,2662,3/9/2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
18369,72,7,18/2/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
18370,49,1611,1/8/2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
18371,4,548,10/1/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
18372,64,3134,31/3/2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
18373,82,2877,8/3/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
18374,73,2305,5/6/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
18375,43,526,27/4/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
18376,48,2782,8/4/2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
18377,41,3064,2/6/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
18378,73,895,30/10/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
18379,34,3290,1/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
18380,66,1611,7/8/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
18381,77,2035,28/7/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
18382,65,272,19/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
18383,23,1358,2/2/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.10
18384,92,2559,19/9/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18385,91,2478,22/7/2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
18386,23,75,31/10/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
18387,19,2811,5/12/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
18388,68,2979,7/9/2017,True,Cancelled,OHM Cycles,Standard,medium,medium,1636.9,44.71
18389,62,1085,26/6/2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
18390,74,245,6/10/2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
18391,3,546,29/7/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18392,61,625,23/4/2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
18393,5,2459,22/5/2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
18394,59,952,22/5/2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
18395,58,2171,19/3/2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
18396,57,1832,8/5/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18397,65,650,19/2/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
18398,3,3436,11/4/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18399,4,2210,31/7/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
18400,55,1802,17/12/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
18401,57,3360,14/7/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18402,60,1504,27/8/2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18403,67,3499,9/11/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
18404,13,1215,25/9/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
18405,54,2794,3/11/2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
18406,70,3360,7/1/2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
18407,76,2372,27/10/2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
18408,96,1186,12/11/2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77
18409,77,404,12/12/2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.10
18410,60,749,11/2/2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18411,93,2358,2/5/2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
18412,1,503,8/10/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
18413,25,2538,31/1/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
18414,63,2290,19/10/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
18415,51,1172,18/3/2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
18416,29,911,28/2/2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
18417,0,1200,12/10/2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
18418,7,2535,24/8/2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
18419,78,1113,21/7/2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
18420,77,3166,21/6/2017,True,Cancelled,Norco Bicycles,Road,medium,large,1240.31,795.10
18421,34,3130,20/3/2017,True,Approved,Norco Bicycles,Road,high,large,774.53,464.72
18422,30,1752,22/10/2017,False,Approved,Solex,Standard,high,medium,748.17,448.90
18423,64,1595,27/7/2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18424,81,1335,9/7/2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
18425,23,2821,9/11/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
18426,63,2695,8/6/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
18427,63,1471,25/12/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
18428,34,739,29/12/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
18429,74,2482,12/5/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
18430,27,1626,14/2/2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
18431,51,1957,21/3/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
18432,38,1678,20/9/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18433,92,2620,30/11/2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
18434,89,2248,24/10/2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
18435,33,2166,16/1/2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
18436,0,2011,1/1/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
18437,3,1625,21/12/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18438,82,817,26/4/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
18439,83,615,9/3/2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
18440,53,1937,2/7/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
18441,29,2068,22/7/2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
18442,73,2594,25/9/2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
18443,0,1862,27/6/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
18444,86,2385,29/11/2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
18445,57,2292,1/5/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18446,23,2761,6/1/2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
18447,63,2227,23/2/2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
18448,97,114,4/2/2017,False,Approved,Solex,Standard,medium,large,202.62,151.96
18449,0,3251,13/1/2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
18450,42,1950,9/8/2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.90
18451,14,2268,9/8/2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
18452,64,1802,29/6/2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
18453,1,89,1/12/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
18454,73,1770,19/4/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
18455,40,506,4/11/2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.90
18456,0,196,18/2/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
18457,90,1945,28/7/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
18458,51,2309,21/1/2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.40
18459,66,621,3/9/2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
18460,72,2982,22/5/2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
18461,5,2930,25/1/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
18462,80,2789,20/6/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
18463,97,1236,16/9/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
18464,66,3369,15/10/2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
18465,65,2410,27/6/2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
18466,1,2101,18/6/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
18467,10,1133,30/8/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
18468,12,1482,28/4/2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.60
18469,83,728,20/6/2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
18470,38,3494,8/4/2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18471,3,3361,29/1/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18472,81,176,6/3/2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
18473,67,2368,29/7/2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
18474,43,699,29/6/2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
18475,71,2993,28/5/2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
18476,2,1200,13/8/2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
18477,73,1396,8/8/2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
18478,91,2019,9/4/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
18479,90,1787,13/3/2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
18480,96,1794,29/12/2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77
18481,69,2207,17/6/2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
18482,90,1748,2/12/2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
18483,71,2677,15/11/2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
18484,17,1848,4/1/2017,False,Approved,Solex,Standard,high,medium,1024.66,614.80
18485,81,1833,8/6/2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
18486,67,3465,1/7/2017,True,Cancelled,Solex,Standard,medium,large,1071.23,380.74
18487,61,3205,25/9/2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
18488,28,2710,11/12/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
18489,13,1357,1/10/2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
18490,80,1587,12/4/2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
18491,49,974,20/12/2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
18492,45,2523,14/9/2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
18493,0,331,17/2/2017,True,Approved,,,,,1541.1,
18494,9,1644,16/4/2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.40
18495,0,1700,6/10/2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
18496,41,2671,15/6/2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
18497,20,2009,25/12/2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
18498,30,610,6/11/2017,True,Approved,Solex,Standard,high,medium,748.17,448.90
18499,1,1139,7/2/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
18500,58,1648,25/7/2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.40
18501,16,2816,1/12/2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
18502,19,2195,2/11/2017,,Approved,OHM Cycles,Road,high,large,12.01,7.21
18503,4,1088,3/4/2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
18504,11,2595,9/1/2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
18505,21,620,18/9/2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
18506,2,324,18/1/2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
18507,70,403,22/9/2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
18508,64,2184,29/5/2017,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
18509,32,1258,8/9/2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
18510,21,2138,19/8/2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
18511,55,1169,29/10/2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
18512,91,41,14/11/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
18513,0,1674,13/1/2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
18514,19,382,28/7/2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
18515,85,1308,28/9/2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
18516,0,1701,25/12/2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
18517,72,1381,8/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.30
18518,79,1827,25/9/2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
18519,30,2728,22/11/2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
18520,27,795,24/5/2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40
18521,34,846,3/3/2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
18522,1,2265,11/1/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
18523,82,1574,28/5/2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
18524,100,1514,24/10/2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
18525,91,2098,16/10/2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
18526,1,492,19/1/2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
18527,18,2241,9/6/2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
18528,28,2933,28/6/2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
18529,32,999,9/4/2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.40
18530,85,2597,30/11/2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
18531,67,1884,11/2/2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
18532,5,460,15/2/2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
18533,3,1592,22/8/2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18534,0,3193,11/4/2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
18535,0,289,16/11/2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
18536,62,1451,9/7/2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
18537,81,2350,30/4/2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
18538,35,2917,3/5/2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40
18539,90,1946,27/4/2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
18540,92,2370,8/5/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18541,19,1690,1/11/2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
18542,1,1736,1/4/2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
18543,57,2816,15/11/2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
18544,0,1078,15/1/2017,True,Approved,,,,,1476.88,
18545,53,408,15/8/2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
18546,0,394,8/5/2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
18547,0,1580,21/8/2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
18548,36,1592,21/9/2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
18549,22,7,24/2/2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
18550,28,1624,27/12/2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
18551,57,3378,21/9/2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
